"x" "y" "z"
"18925" 11704 6408 4
"18926" 11716 6284 9
"18927" 11724 6305 4
"18928" 11719 6618 11
"18929" 11710 6639 5
"18930" 11711 6821 5
"18931" 11705 6990 10
"18932" 11731 6093 7
"18933" 11688 6917 7
"18934" 11723 6451 5
"18935" 11723 6511 4
"18936" 11723 6533 5
"18937" 11718 6483 11
"18938" 11723 6587 5
"18939" 11732 6261 7
"18940" 11729 6394 5
"18941" 11713 6700 9
"18942" 11726 6209 7
"18943" 11724 6604 6
"18944" 11700 6797 9
"18945" 11733 6235 7
"18946" 11696 7001 7
"18947" 11727 6322 5
"18948" 11712 6864 5
"18949" 11722 6777 9
"18950" 11718 6925 6
"18951" 11735 6293 5
"18952" 11715 6987 5
"18953" 11743 6161 9
"18954" 11721 7018 10
"18955" 11728 6652 7
"18956" 11737 6486 7
"18957" 11753 6220 11
"18958" 11755 6264 4
"18959" 11727 6740 4
"18960" 11743 6434 5
"18961" 11714 7030 6
"18962" 11753 6366 9
"18963" 11735 6769 5
"18964" 11751 6479 4
"18965" 11748 6537 8
"18966" 11736 6887 4
"18967" 11763 6056 10
"18968" 11742 6459 11
"18969" 11759 6493 10
"18970" 11759 6514 12
"18971" 11757 6555 4
"18972" 11727 6936 8
"18973" 11750 6589 6
"18974" 11739 6859 11
"18975" 11762 6438 11
"18976" 11762 6462 4
"18977" 11743 6718 7
"18978" 11752 6578 6
"18979" 11751 6941 6
"18980" 11759 6793 11
"18981" 11769 6043 5
"18982" 11769 6155 6
"18983" 11742 6640 5
"18984" 11769 6277 10
"18985" 11761 6626 5
"18986" 11772 6241 10
"18987" 11750 6762 11
"18988" 11746 6828 10
"18989" 11779 6085 6
"18990" 11766 6409 7
"18991" 11747 7000 10
"18992" 11779 6204 9
"18993" 11765 6685 10
"18994" 11760 6972 5
"18995" 11764 6659 12
"18996" 11786 6125 10
"18997" 11784 6372 5
"18998" 11781 6396 5
"18999" 11790 6148 9
"19000" 11768 6765 4
"19001" 11786 6489 5
"19002" 11764 6873 4
"19003" 11791 6342 9
"19004" 11783 6554 10
"19005" 11765 6814 5
"19006" 11780 6520 7
"19007" 11777 6614 11
"19008" 11788 6587 10
"19009" 11798 6059 10
"19010" 11776 6582 5
"19011" 11799 6102 6
"19012" 11788 6674 11
"19013" 11783 6715 5
"19014" 11783 6779 4
"19015" 11783 6800 11
"19016" 11781 6917 9
"19017" 11797 6184 4
"19018" 11776 6678 4
"19019" 11775 6726 10
"19020" 11797 6439 5
"19021" 11780 6832 5
"19022" 11773 6969 11
"19023" 11791 6751 5
"19024" 11779 6947 6
"19025" 11809 6182 10
"19026" 11813 6128 4
"19027" 11811 6245 10
"19028" 11799 6644 5
"19029" 11791 7010 9
"19030" 11777 6987 4
"19031" 11805 6307 4
"19032" 11803 6700 11
"19033" 11809 6325 4
"19034" 11818 6155 9
"19035" 11813 6270 6
"19036" 11812 6488 4
"19037" 11794 6912 6
"19038" 11809 6499 9
"19039" 11821 6075 4
"19040" 11813 6565 4
"19041" 11808 6768 5
"19042" 11818 6649 10
"19043" 11795 6816 4
"19044" 11795 6842 11
"19045" 11793 6878 7
"19046" 11798 6584 11
"19047" 11793 6934 4
"19048" 11809 6718 12
"19049" 11815 6607 6
"19050" 11828 6104 11
"19051" 11820 6523 4
"19052" 11817 6680 7
"19053" 11800 6948 11
"19054" 11828 6345 6
"19055" 11806 6740 11
"19056" 11832 6135 4
"19057" 11828 6384 7
"19058" 11836 6121 7
"19059" 11813 6991 11
"19060" 11824 6408 7
"19061" 11804 7025 4
"19062" 11806 6938 8
"19063" 11824 6590 6
"19064" 11839 6230 10
"19065" 11821 6468 7
"19066" 11824 6827 4
"19067" 11826 6423 7
"19068" 11813 7012 9
"19069" 11843 6213 4
"19070" 11822 6727 7
"19071" 11822 6768 11
"19072" 11832 6753 4
"19073" 11850 6307 5
"19074" 11827 6922 6
"19075" 11846 6634 5
"19076" 11821 6907 4
"19077" 11835 6501 11
"19078" 11835 6540 5
"19079" 11845 6181 5
"19080" 11842 6266 6
"19081" 11857 6050 9
"19082" 11833 6700 4
"19083" 11859 6040 5
"19084" 11855 6203 4
"19085" 11861 6112 5
"19086" 11840 6667 4
"19087" 11807 6843 11
"19088" 11863 6066 11
"19089" 11855 6340 5
"19090" 11854 6591 6
"19091" 11860 6282 11
"19092" 11826 6963 6
"19093" 11858 6376 10
"19094" 11848 6564 7
"19095" 11835 6834 11
"19096" 11853 6663 5
"19097" 11840 7024 9
"19098" 11868 6100 10
"19099" 11870 6122 10
"19100" 11870 6221 11
"19101" 11862 6409 10
"19102" 11866 6463 6
"19103" 11851 6987 11
"19104" 11856 6781 5
"19105" 11856 6819 9
"19106" 11865 6250 5
"19107" 11859 6538 4
"19108" 11866 6548 11
"19109" 11842 6798 5
"19110" 11867 6620 9
"19111" 11864 6692 11
"19112" 11875 6185 5
"19113" 11868 6506 9
"19114" 11882 6092 10
"19115" 11875 6322 4
"19116" 11886 6055 11
"19117" 11872 6770 12
"19118" 11869 6581 7
"19119" 11848 6942 12
"19120" 11876 6281 5
"19121" 11868 6859 10
"19122" 11872 6900 8
"19123" 11860 6736 10
"19124" 11886 6410 4
"19125" 11872 6937 8
"19126" 11880 6390 7
"19127" 11887 6482 9
"19128" 11890 6315 5
"19129" 11887 6535 6
"19130" 11888 6356 11
"19131" 11859 6712 4
"19132" 11890 6441 7
"19133" 11875 6676 5
"19134" 11883 6616 5
"19135" 11889 6173 10
"19136" 11882 6714 11
"19137" 11868 6978 5
"19138" 11863 7008 7
"19139" 11871 6809 10
"19140" 11880 6859 4
"19141" 11899 6213 4
"19142" 11886 6910 4
"19143" 11899 6334 10
"19144" 11871 6955 4
"19145" 11887 6743 4
"19146" 11897 6149 4
"19147" 11906 6112 7
"19148" 11896 6285 11
"19149" 11911 6236 4
"19150" 11912 6091 10
"19151" 11909 6406 6
"19152" 11907 6345 7
"19153" 11899 6967 4
"19154" 11902 6246 10
"19155" 11913 6165 5
"19156" 11920 6041 9
"19157" 11897 6691 4
"19158" 11898 6728 11
"19159" 11903 6484 4
"19160" 11889 6795 5
"19161" 11910 6532 5
"19162" 11902 6383 10
"19163" 11914 6503 6
"19164" 11924 6061 10
"19165" 11893 6819 4
"19166" 11912 6664 9
"19167" 11904 6625 9
"19168" 11920 6191 8
"19169" 11922 6319 5
"19170" 11907 7021 5
"19171" 11927 6471 9
"19172" 11930 6120 4
"19173" 11904 6917 6
"19174" 11923 6426 10
"19175" 11927 6635 7
"19176" 11906 6748 4
"19177" 11930 6385 5
"19178" 11929 6230 10
"19179" 11936 6130 7
"19180" 11935 6093 10
"19181" 11935 6154 9
"19182" 11892 6997 11
"19183" 11920 6583 9
"19184" 11938 6265 11
"19185" 11933 6864 10
"19186" 11902 6852 8
"19187" 11941 6202 12
"19188" 11944 6410 7
"19189" 11930 6516 12
"19190" 11929 6295 10
"19191" 11945 6331 11
"19192" 11916 6727 8
"19193" 11905 7001 11
"19194" 11946 6688 4
"19195" 11950 6090 4
"19196" 11916 6831 12
"19197" 11938 6769 11
"19198" 11934 6544 6
"19199" 11920 6892 5
"19200" 11945 6710 5
"19201" 11945 6723 10
"19202" 11935 6743 4
"19203" 11925 6880 10
"19204" 11920 6973 11
"19205" 11920 6983 5
"19206" 11932 6340 12
"19207" 11924 6998 11
"19208" 11934 6811 5
"19209" 11950 6269 8
"19210" 11957 6057 5
"19211" 11957 6123 7
"19212" 11929 6930 4
"19213" 11948 6308 9
"19214" 11939 6624 7
"19215" 11939 6656 11
"19216" 11957 6341 5
"19217" 11955 6383 8
"19218" 11965 6107 7
"19219" 11955 6487 10
"19220" 11956 6193 12
"19221" 11955 6594 5
"19222" 11955 6628 7
"19223" 11958 6561 4
"19224" 11948 6516 7
"19225" 11960 6440 5
"19226" 11962 6251 10
"19227" 11970 6221 5
"19228" 11960 6537 10
"19229" 11939 6980 9
"19230" 11950 7036 11
"19231" 11931 6853 9
"19232" 11976 6083 4
"19233" 11976 6146 7
"19234" 11971 6297 4
"19235" 11959 6971 4
"19236" 11948 6789 4
"19237" 11962 6474 4
"19238" 11952 6861 4
"19239" 11948 6907 5
"19240" 11974 6284 9
"19241" 11972 6323 4
"19242" 11978 6357 8
"19243" 11951 6844 5
"19244" 11972 6422 5
"19245" 11951 6947 9
"19246" 11971 6779 10
"19247" 11981 6193 9
"19248" 11968 6745 10
"19249" 11966 6822 9
"19250" 11990 6056 11
"19251" 11989 6121 4
"19252" 11965 6866 7
"19253" 11990 6204 5
"19254" 11969 6911 5
"19255" 11987 6460 4
"19256" 11976 6802 4
"19257" 11992 6316 10
"19258" 11997 6243 4
"19259" 11980 6573 10
"19260" 11975 6766 5
"19261" 11991 6550 10
"19262" 11982 6525 11
"19263" 11974 6851 11
"19264" 11968 7027 5
"19265" 11986 6504 10
"19266" 11988 6382 4
"19267" 11970 6703 4
"19268" 12004 6072 11
"19269" 11982 6820 4
"19270" 11992 6846 4
"19271" 12004 6377 10
"19272" 12006 6219 11
"19273" 11996 6703 4
"19274" 11984 6895 6
"19275" 11984 6918 10
"19276" 12008 6417 11
"19277" 12006 6592 6
"19278" 11996 6805 8
"19279" 12013 6279 5
"19280" 12015 6156 10
"19281" 11979 6995 11
"19282" 12015 6175 5
"19283" 12007 6489 10
"19284" 12010 6202 7
"19285" 12014 6341 5
"19286" 12008 6799 4
"19287" 11981 6971 6
"19288" 12004 6880 10
"19289" 12008 6902 12
"19290" 12004 6946 8
"19291" 12023 6087 11
"19292" 12023 6107 4
"19293" 12020 6196 10
"19294" 12008 7029 9
"19295" 12016 6316 5
"19296" 12025 6224 4
"19297" 12016 6402 5
"19298" 12022 6235 10
"19299" 12012 6833 9
"19300" 12002 6635 5
"19301" 12035 6078 8
"19302" 12028 6276 6
"19303" 12025 6446 10
"19304" 12025 6458 4
"19305" 12019 6552 9
"19306" 12020 6594 9
"19307" 12031 6484 5
"19308" 12010 6465 10
"19309" 12016 6729 9
"19310" 12019 6624 11
"19311" 12005 6991 7
"19312" 12035 6261 12
"19313" 12034 6126 9
"19314" 12020 6655 5
"19315" 12025 6687 7
"19316" 12030 6312 9
"19317" 11994 7013 8
"19318" 12002 6746 9
"19319" 12038 6241 4
"19320" 12025 6823 4
"19321" 12038 6297 11
"19322" 12038 6329 4
"19323" 12034 6362 12
"19324" 12020 6880 4
"19325" 12033 6645 5
"19326" 12017 6922 5
"19327" 12046 6197 6
"19328" 12019 7034 5
"19329" 12032 6521 10
"19330" 12010 6769 7
"19331" 12021 6942 4
"19332" 12042 6806 11
"19333" 12046 6356 7
"19334" 12032 6742 6
"19335" 12047 6415 8
"19336" 12057 6083 9
"19337" 12048 6688 4
"19338" 12055 6267 9
"19339" 12057 6297 4
"19340" 12046 6471 10
"19341" 12045 6647 9
"19342" 12064 6206 10
"19343" 12032 7001 9
"19344" 12057 6412 10
"19345" 12051 6851 10
"19346" 12027 6843 10
"19347" 12059 6222 4
"19348" 12054 6394 4
"19349" 12069 6107 4
"19350" 12057 6664 4
"19351" 12038 6888 5
"19352" 12046 6602 4
"19353" 12068 6301 9
"19354" 12052 6730 9
"19355" 12052 6911 5
"19356" 12063 6453 5
"19357" 12063 6529 7
"19358" 12070 6231 6
"19359" 12061 6698 10
"19360" 12053 7023 7
"19361" 12064 6580 5
"19362" 12065 6619 11
"19363" 12060 6812 4
"19364" 12069 6364 10
"19365" 12063 6768 6
"19366" 12078 6327 4
"19367" 12065 6894 5
"19368" 12059 6961 9
"19369" 12044 6980 9
"19370" 12070 6843 5
"19371" 12070 6906 11
"19372" 12072 6934 8
"19373" 12076 6990 5
"19374" 12075 6792 8
"19375" 12075 6873 4
"19376" 10737 7179 10
"19377" 10749 7068 12
"19378" 10742 7209 13
"19379" 10757 7119 5
"19380" 10763 7068 8
"19381" 10757 7193 5
"19382" 10747 7430 12
"19383" 10753 7416 8
"19384" 10751 7442 5
"19385" 10766 7310 10
"19386" 10762 7154 11
"19387" 10755 7207 10
"19388" 10765 7376 11
"19389" 10759 7497 10
"19390" 10767 7237 10
"19391" 10742 7931 10
"19392" 10740 7836 11
"19393" 10771 7092 5
"19394" 10749 7900 10
"19395" 10761 7597 10
"19396" 10760 7642 11
"19397" 10766 7512 12
"19398" 10751 7994 5
"19399" 10771 7180 8
"19400" 10746 7916 10
"19401" 10749 8038 8
"19402" 10780 7147 5
"19403" 10765 7865 10
"19404" 10776 7260 12
"19405" 10765 7881 13
"19406" 10761 7977 11
"19407" 10783 7109 12
"19408" 10790 7092 4
"19409" 10792 7071 10
"19410" 10789 7301 8
"19411" 10771 7580 10
"19412" 10771 7732 10
"19413" 10778 7534 10
"19414" 10773 8037 8
"19415" 10782 7698 10
"19416" 10788 7272 5
"19417" 10782 7841 11
"19418" 10781 7520 8
"19419" 10772 7643 3
"19420" 10798 7158 11
"19421" 10798 7223 5
"19422" 10787 7348 10
"19423" 10769 7943 10
"19424" 10799 7190 12
"19425" 10795 7370 10
"19426" 10791 7544 1
"19427" 10805 7064 10
"19428" 10804 7118 5
"19429" 10780 7968 8
"19430" 10778 7905 5
"19431" 10805 7328 8
"19432" 10810 7131 13
"19433" 10792 7912 11
"19434" 10810 7293 13
"19435" 10793 7819 11
"19436" 10807 7180 5
"19437" 10796 7498 13
"19438" 10776 8002 11
"19439" 10804 7771 13
"19440" 10804 7799 10
"19441" 10796 7738 10
"19442" 10794 7631 10
"19443" 10805 7576 11
"19444" 10822 7102 5
"19445" 10816 7247 10
"19446" 10805 7655 10
"19447" 10800 8006 10
"19448" 10800 8035 13
"19449" 10825 7207 5
"19450" 10808 7948 11
"19451" 10824 7155 10
"19452" 10814 7312 8
"19453" 10835 7083 5
"19454" 10814 7351 8
"19455" 10837 7098 5
"19456" 10833 7115 8
"19457" 10820 7445 13
"19458" 10837 7186 5
"19459" 10833 7254 8
"19460" 10819 7579 13
"19461" 10819 7600 13
"19462" 10830 7400 10
"19463" 10830 7427 10
"19464" 10821 7897 10
"19465" 10842 7046 8
"19466" 10836 7587 12
"19467" 10832 7552 8
"19468" 10823 7627 13
"19469" 10842 7220 10
"19470" 10831 7471 12
"19471" 10816 7741 8
"19472" 10815 7841 11
"19473" 10819 8046 5
"19474" 10842 7403 8
"19475" 10824 7517 8
"19476" 10851 7183 11
"19477" 10843 7242 13
"19478" 10851 7419 12
"19479" 10854 7072 10
"19480" 10853 7337 10
"19481" 10827 7803 8
"19482" 10830 8015 10
"19483" 10856 7135 8
"19484" 10856 7376 10
"19485" 10850 7307 8
"19486" 10831 7701 10
"19487" 10816 7971 10
"19488" 10861 7094 8
"19489" 10859 7059 13
"19490" 10849 7500 8
"19491" 10854 7644 13
"19492" 10843 7859 10
"19493" 10865 7451 11
"19494" 10851 7730 8
"19495" 10860 7869 12
"19496" 10864 7233 5
"19497" 10872 7311 10
"19498" 10846 7756 8
"19499" 10846 7816 8
"19500" 10857 7974 8
"19501" 10881 7194 12
"19502" 10847 7915 10
"19503" 10872 7693 10
"19504" 10867 7508 10
"19505" 10873 7382 8
"19506" 10871 7583 10
"19507" 10879 7356 8
"19508" 10855 8012 10
"19509" 10881 7441 5
"19510" 10872 8033 8
"19511" 10876 7728 11
"19512" 10892 7063 10
"19513" 10875 7760 11
"19514" 10859 8024 12
"19515" 10894 7101 8
"19516" 10840 7955 8
"19517" 10894 7225 11
"19518" 10882 7268 12
"19519" 10884 7666 13
"19520" 10891 7435 10
"19521" 10900 7331 5
"19522" 10878 7891 12
"19523" 10897 7280 8
"19524" 10897 7376 8
"19525" 10869 7808 11
"19526" 10898 7124 5
"19527" 10904 7917 10
"19528" 10903 7602 10
"19529" 10911 7060 10
"19530" 10889 7775 10
"19531" 10878 7950 10
"19532" 10908 7381 13
"19533" 10915 7182 8
"19534" 10902 7455 11
"19535" 10883 8008 8
"19536" 10918 7264 8
"19537" 10917 7284 13
"19538" 10916 7441 5
"19539" 10913 7158 10
"19540" 10897 7648 10
"19541" 10920 7310 8
"19542" 10868 7931 10
"19543" 10893 7972 10
"19544" 10925 7394 5
"19545" 10922 7368 5
"19546" 10916 7801 13
"19547" 10911 7518 10
"19548" 10906 7742 10
"19549" 10912 7546 11
"19550" 10931 7118 5
"19551" 10918 7606 8
"19552" 10934 7063 8
"19553" 10902 7935 10
"19554" 10905 7685 12
"19555" 10936 7053 5
"19556" 10934 7232 12
"19557" 10896 7720 5
"19558" 10930 7342 8
"19559" 10923 7701 12
"19560" 10930 7444 11
"19561" 10934 7542 8
"19562" 10934 7642 8
"19563" 10937 7294 8
"19564" 10938 7400 13
"19565" 10926 7571 12
"19566" 10940 7105 13
"19567" 10909 8032 8
"19568" 10941 7159 10
"19569" 10929 7473 12
"19570" 10912 7891 8
"19571" 10935 7687 8
"19572" 10942 7382 13
"19573" 10932 7910 11
"19574" 10945 7332 10
"19575" 10948 7062 12
"19576" 10950 7090 13
"19577" 10950 7201 11
"19578" 10947 7351 11
"19579" 10949 7268 10
"19580" 10946 7211 8
"19581" 10950 7411 8
"19582" 10957 7132 8
"19583" 10964 7102 8
"19584" 10928 7664 13
"19585" 10939 7488 10
"19586" 10942 7850 13
"19587" 10958 7235 13
"19588" 10959 7585 11
"19589" 10956 7429 8
"19590" 10965 7075 13
"19591" 10919 7903 5
"19592" 10936 7758 11
"19593" 10919 7997 11
"19594" 10957 7382 10
"19595" 10966 7294 5
"19596" 10937 7998 8
"19597" 10956 7775 12
"19598" 10938 7831 8
"19599" 10938 7890 8
"19600" 10938 7988 10
"19601" 10958 7527 12
"19602" 10973 7048 5
"19603" 10973 7207 4
"19604" 10972 7421 8
"19605" 10977 7082 12
"19606" 10973 7385 13
"19607" 10969 7468 8
"19608" 10968 7262 5
"19609" 10969 7553 10
"19610" 10983 7243 8
"19611" 10982 7328 11
"19612" 10947 8030 8
"19613" 10987 7073 4
"19614" 10967 7709 13
"19615" 10972 7680 12
"19616" 10961 7719 8
"19617" 10971 8020 12
"19618" 10990 7119 10
"19619" 10961 7818 1
"19620" 10989 7277 4
"19621" 10963 7755 8
"19622" 10990 7221 13
"19623" 10974 7853 8
"19624" 10987 7297 10
"19625" 10988 7179 5
"19626" 10968 7644 10
"19627" 10979 7730 12
"19628" 10984 7447 5
"19629" 10981 7797 10
"19630" 10996 7348 13
"19631" 10997 7426 13
"19632" 10948 7950 10
"19633" 11001 7200 5
"19634" 11002 7075 12
"19635" 10975 7952 10
"19636" 11004 7139 5
"19637" 10993 7603 10
"19638" 11006 7385 10
"19639" 11000 7560 13
"19640" 10999 7584 5
"19641" 11009 7104 8
"19642" 11011 7055 13
"19643" 10991 7514 11
"19644" 10998 7375 13
"19645" 10965 7875 10
"19646" 10995 7472 13
"19647" 10996 7717 8
"19648" 10998 7796 13
"19649" 11009 7235 13
"19650" 10998 7851 12
"19651" 11016 7273 10
"19652" 11009 7360 8
"19653" 10991 7827 11
"19654" 10992 7783 11
"19655" 11016 7447 8
"19656" 11004 7657 10
"19657" 11023 7087 8
"19658" 11024 7146 5
"19659" 11013 7512 10
"19660" 11014 7185 11
"19661" 11027 7209 5
"19662" 11003 7770 8
"19663" 11029 7065 5
"19664" 11020 7604 3
"19665" 11017 7408 8
"19666" 11023 7539 8
"19667" 11018 7337 5
"19668" 11023 7657 10
"19669" 11028 7268 13
"19670" 11023 7739 12
"19671" 11008 7759 11
"19672" 11002 7939 12
"19673" 11034 7078 13
"19674" 11027 7386 13
"19675" 11028 7696 12
"19676" 11038 7162 12
"19677" 11025 7558 13
"19678" 11035 7137 13
"19679" 11047 7046 10
"19680" 11046 7152 5
"19681" 11025 7718 13
"19682" 11033 7353 13
"19683" 11048 7092 13
"19684" 11049 7066 5
"19685" 11025 7832 11
"19686" 11038 7537 5
"19687" 11038 7634 13
"19688" 11039 7312 11
"19689" 11051 7113 5
"19690" 11014 7689 11
"19691" 11039 7396 8
"19692" 11039 7432 8
"19693" 11039 7458 13
"19694" 11014 7882 10
"19695" 11031 7920 11
"19696" 11047 7177 8
"19697" 11043 7946 10
"19698" 11047 7192 10
"19699" 11046 7273 8
"19700" 11046 7326 5
"19701" 11032 8029 12
"19702" 11045 7550 8
"19703" 11039 7662 5
"19704" 11036 7774 8
"19705" 11010 7982 8
"19706" 11012 8016 12
"19707" 11042 7790 11
"19708" 11044 7923 10
"19709" 11068 7082 5
"19710" 11057 7184 13
"19711" 11057 7207 8
"19712" 11057 7224 8
"19713" 11057 7251 5
"19714" 11046 7588 10
"19715" 11040 8003 12
"19716" 11066 7377 5
"19717" 11069 7283 10
"19718" 11072 7168 3
"19719" 11070 7206 4
"19720" 11041 7740 12
"19721" 11046 7768 5
"19722" 11041 7890 8
"19723" 11069 7409 5
"19724" 11069 7426 13
"19725" 11069 7467 5
"19726" 11057 7343 10
"19727" 11055 7676 12
"19728" 11045 7872 13
"19729" 11034 7972 8
"19730" 11070 7323 5
"19731" 11081 7135 8
"19732" 11081 7187 8
"19733" 11083 7095 11
"19734" 11082 7228 12
"19735" 11076 7590 12
"19736" 11057 7487 13
"19737" 11071 7534 5
"19738" 11078 7310 4
"19739" 11076 7800 13
"19740" 11062 7767 10
"19741" 11075 7685 12
"19742" 11075 7720 11
"19743" 11082 7255 5
"19744" 11093 7229 4
"19745" 11088 7334 12
"19746" 11076 7942 13
"19747" 11088 7397 13
"19748" 11087 7504 5
"19749" 11088 7445 8
"19750" 11096 7047 8
"19751" 11096 7075 8
"19752" 11063 7855 10
"19753" 11100 7098 5
"19754" 11079 7464 12
"19755" 11084 7376 13
"19756" 11095 7202 13
"19757" 11090 7296 10
"19758" 11102 7295 13
"19759" 11078 7555 13
"19760" 11105 7134 11
"19761" 11097 7358 5
"19762" 11108 7108 13
"19763" 11103 7348 10
"19764" 11085 7840 10
"19765" 11084 7535 13
"19766" 11078 7633 11
"19767" 11110 7284 5
"19768" 11071 8017 12
"19769" 11074 7825 12
"19770" 11087 7906 10
"19771" 11103 7721 8
"19772" 11113 7069 13
"19773" 11114 7052 10
"19774" 11106 7413 8
"19775" 11101 7773 8
"19776" 11096 7372 10
"19777" 11104 7524 13
"19778" 11111 7495 13
"19779" 11113 7176 12
"19780" 11118 7216 5
"19781" 11094 7752 8
"19782" 11102 8046 13
"19783" 11119 7265 11
"19784" 11097 7783 5
"19785" 11094 7886 13
"19786" 11114 7313 8
"19787" 11112 7931 11
"19788" 11129 7051 4
"19789" 11117 7466 5
"19790" 11129 7156 8
"19791" 11127 7239 13
"19792" 11113 7576 12
"19793" 11118 7631 13
"19794" 11115 7667 11
"19795" 11122 7536 8
"19796" 11104 7831 8
"19797" 11123 7555 10
"19798" 11133 7092 11
"19799" 11120 7517 8
"19800" 11139 7188 5
"19801" 11119 7790 11
"19802" 11127 7457 10
"19803" 11141 7273 13
"19804" 11107 8030 11
"19805" 11123 7724 12
"19806" 11135 7287 13
"19807" 11133 7488 13
"19808" 11141 7596 10
"19809" 11135 7428 13
"19810" 11121 7957 10
"19811" 11120 7815 10
"19812" 11148 7237 13
"19813" 11142 7132 12
"19814" 11124 7885 8
"19815" 11140 7355 13
"19816" 11124 8010 13
"19817" 11142 7326 13
"19818" 11120 7996 8
"19819" 11146 7702 10
"19820" 11158 7182 13
"19821" 11149 7437 10
"19822" 11139 7829 12
"19823" 11149 7531 13
"19824" 11142 7791 12
"19825" 11141 8000 8
"19826" 11129 7865 10
"19827" 11135 7891 5
"19828" 11164 7172 5
"19829" 11164 7279 13
"19830" 11153 7557 8
"19831" 11155 7269 8
"19832" 11164 7348 5
"19833" 11146 7937 10
"19834" 11156 7381 13
"19835" 11125 7980 10
"19836" 11136 8037 11
"19837" 11169 7087 4
"19838" 11160 7641 12
"19839" 11149 7730 11
"19840" 11169 7113 10
"19841" 11170 7132 5
"19842" 11169 7147 13
"19843" 11171 7069 10
"19844" 11156 7475 12
"19845" 11161 7573 13
"19846" 11169 7431 5
"19847" 11173 7245 12
"19848" 11172 7321 13
"19849" 11178 7261 5
"19850" 11182 7233 5
"19851" 11161 8040 8
"19852" 11159 8012 12
"19853" 11167 7411 13
"19854" 11188 7094 13
"19855" 11167 7462 5
"19856" 11167 7506 11
"19857" 11166 7755 10
"19858" 11185 7293 4
"19859" 11167 7682 1
"19860" 11179 7658 13
"19861" 11182 7570 8
"19862" 11190 7199 11
"19863" 11166 7874 10
"19864" 11166 7903 13
"19865" 11192 7161 5
"19866" 11177 7907 5
"19867" 11166 7991 13
"19868" 11188 7411 5
"19869" 11196 7313 5
"19870" 11188 7457 8
"19871" 11178 7943 13
"19872" 11163 7807 11
"19873" 11183 7344 13
"19874" 11183 7376 10
"19875" 11183 7390 5
"19876" 11197 7349 8
"19877" 11199 7363 5
"19878" 11185 7541 5
"19879" 11201 7069 10
"19880" 11185 7632 8
"19881" 11202 7154 8
"19882" 11202 7166 4
"19883" 11205 7105 13
"19884" 11187 7840 5
"19885" 11204 7270 4
"19886" 11180 7601 13
"19887" 11201 7248 11
"19888" 11204 7431 8
"19889" 11176 7840 12
"19890" 11210 7380 13
"19891" 11202 7579 8
"19892" 11180 7761 8
"19893" 11189 7927 8
"19894" 11205 7509 10
"19895" 11213 7219 10
"19896" 11189 8014 10
"19897" 11212 7534 11
"19898" 11180 7955 10
"19899" 11200 7606 10
"19900" 11211 7330 5
"19901" 11208 7490 11
"19902" 11211 7406 5
"19903" 11194 7815 12
"19904" 11204 7649 8
"19905" 11212 7856 10
"19906" 11208 7711 12
"19907" 11206 7933 8
"19908" 11215 7459 8
"19909" 11218 7174 8
"19910" 11207 7562 13
"19911" 11217 7288 13
"19912" 11228 7063 4
"19913" 11224 7337 10
"19914" 11220 7302 13
"19915" 11216 7439 13
"19916" 11223 7122 10
"19917" 11226 7377 11
"19918" 11231 7073 10
"19919" 11216 7636 13
"19920" 11225 7397 13
"19921" 11213 7886 12
"19922" 11216 7752 10
"19923" 11216 7787 13
"19924" 11230 7156 5
"19925" 11225 7574 13
"19926" 11223 7663 10
"19927" 11240 7154 10
"19928" 11216 8038 12
"19929" 11242 7197 8
"19930" 11207 7953 8
"19931" 11240 7334 5
"19932" 11220 7979 13
"19933" 11236 7186 13
"19934" 11238 7133 8
"19935" 11237 7250 13
"19936" 11229 7275 12
"19937" 11242 7588 8
"19938" 11238 7238 13
"19939" 11241 7210 8
"19940" 11238 7288 5
"19941" 11234 7480 13
"19942" 11229 7519 10
"19943" 11243 7627 12
"19944" 11244 7357 5
"19945" 11240 7552 8
"19946" 11252 7258 5
"19947" 11239 7468 13
"19948" 11252 7501 11
"19949" 11247 7315 13
"19950" 11241 7367 8
"19951" 11235 7925 13
"19952" 11238 7607 12
